ID,Turn,Payload,CreatedAt,Player0,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,PlayerID,ZoneID,Territory,Dominance,Domain,Posture,AreaID,City,CenterX,CenterY,Plots,Value,FriendlyStrength,EnemyStrength,NeutralStrength,Neighbors,Units
1438,170,{},1761652448,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2514,Friendly,Friendly,Sea,Counterattack,0,Gaziantep,6,22,10,8,36725,0,0,"[-2108,2514,-1904,-1033,1033,-1037,1037]","{""The Ottomans"":{""Liburna"":2}}"
1439,171,{},1761652468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,11,26,60,18510,0,1530,"[-1179,1179,-1029,1247,1033,1256,1172]","{""The Ottomans"":{""Trebuchet"":1,""Crossbowman"":1}}"
1440,171,{},1761652468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,Neutral,Friendly,Land,Attrition,1,Ormus,9,18,20,30,25490,0,5756,"[-2514,-1033,1029,1256,1991,-1991]","{""City-State Ormus"":{""Pikeman"":2}}"
1441,171,{},1761652468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,Neutral,Friendly,Land,Attrition,32,Lhasa,10,26,25,30,38565,0,9024,"[2514,100011,-2514,1038,-1037,1991]","{""Barbarians"":{""Spearman"":1}}"
1442,171,{},1761652468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,Neutral,Friendly,Land,Attrition,1,Geneva,5,4,18,60,34530,0,3944,"[-1040,1179,1247]","{""Barbarians"":{""Composite Bowman"":1},""City-State Geneva"":{""Longswordsman"":1,""Pikeman"":1,""Composite Bowman"":1,""Heavy Skirmisher"":1},""The Ottomans"":{""Longswordsman"":1,""Pikeman"":1,""Horseman"":1}}"
1443,171,{},1761652468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,Neutral,Friendly,Land,Attrition,1,Busan,14,10,19,30,7170,0,4040,"[1029,1247,1256,1531,-1172,1032]","{""Barbarians"":{""Spearman"":1,""Composite Bowman"":1},""Korea"":{""Spearman"":1}}"
1444,171,{},1761652468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,Friendly,Friendly,Land,Counterattack,1,Edirne,4,9,10,36,25803,0,1530,"[-1179,1040,1029]","{""The Ottomans"":{""Trebuchet"":1}}"
1445,171,{},1761652468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,Friendly,Friendly,Land,Counterattack,1,Ankara,9,6,38,36,34210,0,0,"[1040,1029,-1247,1531,1172]","{""The Ottomans"":{""Trebuchet"":1}}"
1446,171,{},1761652468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,Friendly,Friendly,Land,Counterattack,1,Bursa,14,5,37,30,13520,0,1860,"[1247,-1531,1172,1039,1032]","{""The Ottomans"":{""Scout"":1,""Heavy Skirmisher"":1}}"
1447,171,{},1761652468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,Friendly,Friendly,Land,Counterattack,14,Konya,3,18,13,30,13018,0,2295,"[-1904,-2108,2108,-1033]","{""The Ottomans"":{""Longswordsman"":1,""Horseman"":1}}"
1448,171,{},1761652468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108,Friendly,Friendly,Land,Counterattack,22,Samsun,1,22,23,3,28388,0,0,"[-2108,2676,1904,-1904,-2676]","{""The Ottomans"":{""Pikeman"":1}}"
1449,171,{},1761652468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514,Friendly,Friendly,Land,Counterattack,24,Gaziantep,6,25,18,3,38735,0,0,"[2676,-2514,-2108,1037,100011]","{""The Ottomans"":{""Crossbowman"":3}}"
1450,171,{},1761652468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676,Friendly,Friendly,Land,Counterattack,14,Diyarbakir,3,28,31,24,20257,0,0,"[2108,-2676,2514,100011,-100014]","{""The Ottomans"":{""Crossbowman"":1}}"
1451,171,{},1761652468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1179,Friendly,Friendly,Sea,Counterattack,0,Edirne,1,10,27,12,22951,0,0,"[-1040,-1904,1179,-1029,1029,-100003,-100005]","{""The Ottomans"":{""Trireme"":1}}"
1452,171,{},1761652468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1029,Friendly,Friendly,Sea,Counterattack,8,Istanbul,5,13,8,20,19150,0,0,"[-1179,-1904,1029,-1033]","{""The Ottomans"":{""Trireme"":1}}"
1453,171,{},1761652468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1033,Neutral,Friendly,Sea,Attrition,0,Ormus,8,18,14,10,30330,0,12918,"[-1904,1904,-1029,-2514,1033,-1037,-1991,-1256,1991,1256]","{""City-State Ormus"":{""Trireme"":1},""The Ottomans"":{""Trireme"":1}}"
1454,171,{},1761652468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1904,Friendly,Friendly,Sea,Counterattack,0,Konya,2,16,29,10,20330,0,0,"[-1179,1904,-2108,-1029,2108,-1033,-2514,-100005]","{""Korea"":{""Explorer"":1}}"
1455,171,{},1761652468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1040,Neutral,Friendly,Sea,Exploit Flanks,0,Geneva,2,3,35,20,18550,0,3944,"[-1179,1040,-100000,-1247,-100003]","{""City-State Geneva"":{""Trireme"":2}}"
1456,171,{},1761652468,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2514,Friendly,Friendly,Sea,Counterattack,0,Gaziantep,6,22,10,8,32890,0,0,"[-2108,2514,-1904,-1033,1033,-1037,1037]","{""City-State Ormus"":{""Liburna"":1},""The Ottomans"":{""Liburna"":3}}"
1457,172,{},1761652492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,11,26,60,18510,0,0,"[-1179,1179,-1029,1247,1033,1256,1172]","{""The Ottomans"":{""Trebuchet"":1,""Crossbowman"":1}}"
1458,172,{},1761652492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,Neutral,No Units,Land,Exploit Flanks,1,Seoul,19,9,32,42,0,0,15140,"[1531,1172,-1172,1039,-1032,2768,1034,2646]","{""Korea"":{""Knight"":1,""Composite Bowman"":1}}"
1459,172,{},1761652492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,Neutral,Friendly,Land,Attrition,1,Ormus,9,18,20,30,25727,0,4226,"[-2514,-1033,1029,1256,1991,-1991]","{""City-State Ormus"":{""Pikeman"":2}}"
1460,172,{},1761652492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,Neutral,Friendly,Land,Attrition,32,Lhasa,10,26,25,30,39583,0,7494,"[2514,100011,-2514,1038,-1037,1991]","{""Barbarians"":{""Spearman"":1}}"
1461,172,{},1761652492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,Neutral,Friendly,Land,Attrition,1,Geneva,5,4,18,30,34399,0,3844,"[-1040,1179,1247]","{""City-State Geneva"":{""Longswordsman"":1,""Pikeman"":1,""Composite Bowman"":1,""Heavy Skirmisher"":1},""The Ottomans"":{""Pikeman"":1,""Horseman"":1}}"
1462,172,{},1761652492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,Neutral,Friendly,Land,Attrition,1,Busan,14,10,19,60,7170,0,7280,"[1029,1247,1256,1531,-1172,1032]","{""Barbarians"":{""Spearman"":1},""Korea"":{""Spearman"":1}}"
1463,172,{},1761652492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,Friendly,Friendly,Land,Counterattack,1,Edirne,4,9,10,36,27707,0,0,"[-1179,1040,1029]","{""The Ottomans"":{""Trebuchet"":1}}"
1464,172,{},1761652492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,Friendly,Friendly,Land,Counterattack,1,Ankara,9,6,38,36,37067,0,0,"[1040,1029,-1247,1531,1172]","{""The Ottomans"":{""Longswordsman"":1,""Trebuchet"":1}}"
1465,172,{},1761652492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,Friendly,Friendly,Land,Counterattack,1,Bursa,14,5,37,36,13520,0,1764,"[1247,-1531,1172,1039,1032]","{""The Ottomans"":{""Scout"":1,""Heavy Skirmisher"":1}}"
1466,172,{},1761652492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,Friendly,Friendly,Land,Counterattack,14,Konya,3,18,13,24,14182,0,1530,"[-1904,-2108,2108,-1033]","{""The Ottomans"":{""Pikeman"":1,""Horseman"":1}}"
1467,172,{},1761652492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108,Friendly,Friendly,Land,Counterattack,22,Samsun,1,22,23,3,28467,0,0,"[-2108,2676,1904,-1904,-2676]","{""The Ottomans"":{""Longswordsman"":1}}"
1468,172,{},1761652492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514,Friendly,Friendly,Land,Counterattack,24,Gaziantep,6,25,18,3,46244,0,0,"[2676,-2514,-2108,1037,100011]","{""The Ottomans"":{""Crossbowman"":2}}"
1469,172,{},1761652492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676,Friendly,Friendly,Land,Counterattack,14,Diyarbakir,3,28,31,24,15268,0,0,"[2108,-2676,2514,100011,-100014]","{""The Ottomans"":{""Crossbowman"":1}}"
1470,172,{},1761652492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1904,Friendly,Friendly,Sea,Counterattack,0,Konya,2,16,29,8,17405,0,0,"[-1179,1904,-2108,-1029,2108,-1033,-2514,-100005]","{""The Ottomans"":{""Trireme"":1}}"
1471,172,{},1761652492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1037,Neutral,Friendly,Sea,Attrition,0,Lhasa,10,23,6,10,37046,0,6310,"[-2514,-1033,1037,-1991,1991]","{""City-State Lhasa"":{""Galleass"":1}}"
1472,172,{},1761652492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1040,Neutral,Friendly,Sea,Exploit Flanks,0,Geneva,2,3,35,10,18550,0,3844,"[-1179,1040,-100000,-1247,-100003]","{""City-State Geneva"":{""Trireme"":2}}"
1473,172,{},1761652492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2514,Friendly,Friendly,Sea,Counterattack,0,Gaziantep,6,22,10,8,42470,0,0,"[-2108,2514,-1904,-1033,1033,-1037,1037]","{""The Ottomans"":{""Trireme"":1,""Crossbowman"":1,""Liburna"":3}}"
1474,172,{},1761652492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1033,Neutral,Friendly,Sea,Attrition,0,Ormus,8,18,14,10,33930,0,13158,"[-1904,1904,-1029,-2514,1033,-1037,-1991,-1256,1991,1256]","{""City-State Ormus"":{""Trireme"":1,""Liburna"":1},""The Ottomans"":{""Trireme"":1}}"
1475,173,{},1761652520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,11,26,54,28243,0,0,"[-1179,1179,-1029,1247,1033,1256,1172]","{""The Ottomans"":{""Trebuchet"":1,""Crossbowman"":1}}"
1476,173,{},1761652520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,Neutral,Friendly,Land,Attrition,1,Ormus,9,18,20,24,27775,0,4826,"[-2514,-1033,1029,1256,1991,-1991]","{""City-State Ormus"":{""Pikeman"":2}}"
1477,173,{},1761652520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,Neutral,Friendly,Land,Attrition,32,Lhasa,10,26,25,30,43685,0,6972,"[2514,100011,-2514,1038,-1037,1991]","{""Barbarians"":{""Spearman"":1},""City-State Lhasa"":{""Pikeman"":1}}"
1478,173,{},1761652520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,Neutral,Friendly,Land,Attrition,1,Geneva,5,4,18,30,35382,0,4044,"[-1040,1179,1247]","{""City-State Geneva"":{""Crossbowman"":1,""Pikeman"":1,""Heavy Skirmisher"":1}}"
1479,173,{},1761652520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,Neutral,Friendly,Land,Attrition,1,Busan,14,10,19,30,7170,0,8156,"[1029,1247,1256,1531,-1172,1032]","{""Barbarians"":{""Spearman"":1}}"
1480,173,{},1761652520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,Friendly,Friendly,Land,Counterattack,1,Edirne,4,9,10,30,30596,0,0,"[-1179,1040,1029]","{""City-State Geneva"":{""Longswordsman"":1},""The Ottomans"":{""Trebuchet"":1}}"
1481,173,{},1761652520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,Friendly,Friendly,Land,Counterattack,1,Ankara,9,6,38,36,34146,0,0,"[1040,1029,-1247,1531,1172]","{""The Ottomans"":{""Longswordsman"":1,""Trebuchet"":1,""Pikeman"":1,""Horseman"":1}}"
1482,173,{},1761652520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,Friendly,Friendly,Land,Counterattack,1,Bursa,14,5,37,30,13520,0,660,"[1247,-1531,1172,1039,1032]","{""Barbarians"":{""Spearman"":1},""The Ottomans"":{""Scout"":1,""Heavy Skirmisher"":1}}"
1483,173,{},1761652520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,Friendly,Friendly,Land,Counterattack,14,Konya,3,18,13,24,10880,0,0,"[-1904,-2108,2108,-1033]","{""The Ottomans"":{""Horseman"":1}}"
1484,173,{},1761652520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108,Friendly,Friendly,Land,Counterattack,22,Samsun,1,22,23,3,24623,0,0,"[-2108,2676,1904,-1904,-2676]","{""The Ottomans"":{""Pikeman"":1}}"
1485,173,{},1761652520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514,Friendly,Friendly,Land,Counterattack,24,Gaziantep,6,25,18,3,46251,0,0,"[2676,-2514,-2108,1037,100011]","{""The Ottomans"":{""Longswordsman"":1,""Crossbowman"":3}}"
1486,173,{},1761652520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676,Friendly,Friendly,Land,Counterattack,14,Diyarbakir,3,28,31,24,10168,0,0,"[2108,-2676,2514,100011,-100014]","{""The Ottomans"":{""Crossbowman"":1}}"
1487,173,{},1761652520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1991,Neutral,Friendly,Sea,Attrition,9,Kaesong,16,21,34,4,21084,0,6864,"[-1033,1033,-1037,1991,1256,-1256,-1038,-100006]","{""City-State Lhasa"":{""Trireme"":1}}"
1488,173,{},1761652520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1033,Neutral,Friendly,Sea,Attrition,0,Ormus,8,18,14,8,38935,0,11382,"[-1904,1904,-1029,-2514,1033,-1037,-1991,-1256,1991,1256]","{""City-State Ormus"":{""Trireme"":1}}"
1489,173,{},1761652520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1904,Friendly,Friendly,Sea,Counterattack,0,Konya,2,16,29,8,17405,0,0,"[-1179,1904,-2108,-1029,2108,-1033,-2514,-100005]","{""The Ottomans"":{""Trireme"":1}}"
1490,173,{},1761652520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1037,Neutral,Friendly,Sea,Attrition,0,Lhasa,10,23,6,10,41149,0,5788,"[-2514,-1033,1037,-1991,1991]","{""City-State Lhasa"":{""Galleass"":1},""The Ottomans"":{""Trireme"":1,""Liburna"":1}}"
1491,173,{},1761652520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1040,Neutral,Friendly,Sea,Exploit Flanks,0,Geneva,2,3,35,10,19419,0,4044,"[-1179,1040,-100000,-1247,-100003]","{""City-State Geneva"":{""Trireme"":2}}"
1492,173,{},1761652520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2514,Friendly,Friendly,Sea,Counterattack,0,Gaziantep,6,22,10,8,47490,0,0,"[-2108,2514,-1904,-1033,1033,-1037,1037]","{""City-State Ormus"":{""Liburna"":1},""The Ottomans"":{""Trireme"":1,""Liburna"":2}}"
1493,174,{},1761652541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,11,26,54,22323,0,0,"[-1179,1179,-1029,1247,1033,1256,1172]","{""The Ottomans"":{""Trebuchet"":1,""Crossbowman"":1}}"
1494,174,{},1761652541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,Neutral,Friendly,Land,Attrition,1,Ormus,9,18,20,24,29720,0,4826,"[-2514,-1033,1029,1256,1991,-1991]","{""City-State Ormus"":{""Pikeman"":2}}"
1495,174,{},1761652541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,Neutral,Friendly,Land,Attrition,1,Geneva,5,4,18,30,33883,0,4044,"[-1040,1179,1247]","{""City-State Geneva"":{""Longswordsman"":1,""Crossbowman"":1,""Pikeman"":1,""Heavy Skirmisher"":1}}"
1496,174,{},1761652541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,Neutral,Friendly,Land,Attrition,1,Busan,14,10,19,30,7170,0,5888,"[1029,1247,1256,1531,-1172,1032]","{""Barbarians"":{""Spearman"":1},""Korea"":{""Spearman"":1}}"
1497,174,{},1761652541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,Friendly,Friendly,Land,Counterattack,1,Edirne,4,9,10,30,31277,0,0,"[-1179,1040,1029]","{""The Ottomans"":{""Trebuchet"":1}}"
1498,174,{},1761652541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,Friendly,Friendly,Land,Counterattack,1,Ankara,9,6,38,36,40599,0,0,"[1040,1029,-1247,1531,1172]","{""The Ottomans"":{""Longswordsman"":1,""Trebuchet"":1,""Pikeman"":1,""Horseman"":1}}"
1499,174,{},1761652541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,Friendly,Friendly,Land,Counterattack,1,Bursa,14,5,37,30,13520,0,1304,"[1247,-1531,1172,1039,1032]","{""The Ottomans"":{""Scout"":1,""Heavy Skirmisher"":1}}"
1500,174,{},1761652541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,Friendly,Friendly,Land,Counterattack,14,Konya,3,18,13,24,14472,0,0,"[-1904,-2108,2108,-1033]","{""The Ottomans"":{""Knight"":1}}"
1501,174,{},1761652541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108,Friendly,Friendly,Land,Counterattack,22,Samsun,1,22,23,3,22630,0,0,"[-2108,2676,1904,-1904,-2676]","{""The Ottomans"":{""Pikeman"":1}}"
1502,174,{},1761652541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514,Friendly,Friendly,Land,Counterattack,24,Gaziantep,6,25,18,3,45178,0,0,"[2676,-2514,-2108,1037,100011]","{""The Ottomans"":{""Crossbowman"":3}}"
1503,174,{},1761652541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676,Friendly,Friendly,Land,Counterattack,14,Diyarbakir,3,28,31,18,11635,0,0,"[2108,-2676,2514,100011,-100014]","{""The Ottomans"":{""Longswordsman"":1,""Crossbowman"":1}}"
1504,174,{},1761652541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2514,Friendly,Friendly,Sea,Counterattack,0,Gaziantep,6,22,10,8,42845,0,0,"[-2108,2514,-1904,-1033,1033,-1037,1037]","{""The Ottomans"":{""Liburna"":3}}"
1505,174,{},1761652541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1040,Neutral,Friendly,Sea,Exploit Flanks,0,Geneva,2,3,35,10,19692,0,4044,"[-1179,1040,-100000,-1247,-100003]","{""City-State Geneva"":{""Trireme"":2}}"
1506,174,{},1761652541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1033,Neutral,Friendly,Sea,Attrition,0,Ormus,8,18,14,8,37945,0,11382,"[-1904,1904,-1029,-2514,1033,-1037,-1991,-1256,1991,1256]","{""City-State Ormus"":{""Trireme"":1,""Liburna"":1},""The Ottomans"":{""Trireme"":1}}"
1507,174,{},1761652541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1904,Friendly,Friendly,Sea,Counterattack,0,Konya,2,16,29,8,18770,0,0,"[-1179,1904,-2108,-1029,2108,-1033,-2514,-100005]","{""The Ottomans"":{""Trireme"":2}}"
1508,175,{},1761652561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Friendly,Friendly,Land,Counterattack,1,Istanbul,7,11,26,54,31352,0,0,"[-1179,1179,-1029,1247,1033,1256,1172]","{""The Ottomans"":{""Trebuchet"":1,""Crossbowman"":1,""Horseman"":1}}"
1509,175,{},1761652561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,Neutral,Friendly,Land,Attrition,1,Ormus,9,18,20,24,28060,0,5426,"[-2514,-1033,1029,1256,1991,-1991]","{""City-State Ormus"":{""Pikeman"":2}}"
1510,175,{},1761652561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,Neutral,Friendly,Land,Attrition,32,Lhasa,10,26,25,90,49090,0,5551,"[2514,100011,-2514,1038,-1037,1991]","{""City-State Lhasa"":{""Crossbowman"":1},""The Ottomans"":{""Crossbowman"":1}}"
1511,175,{},1761652561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,Neutral,Friendly,Land,Attrition,1,Geneva,5,4,18,30,26755,0,4044,"[-1040,1179,1247]","{""City-State Geneva"":{""Longswordsman"":1,""Crossbowman"":1,""Pikeman"":1,""Heavy Skirmisher"":1}}"
1512,175,{},1761652561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,Friendly,Friendly,Land,Counterattack,1,Edirne,4,9,10,30,30673,0,0,"[-1179,1040,1029]","{""The Ottomans"":{""Trebuchet"":1}}"
1513,175,{},1761652561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,Friendly,Friendly,Land,Counterattack,1,Ankara,9,6,38,36,45367,0,0,"[1040,1029,-1247,1531,1172]","{""Barbarians"":{""Spearman"":1,""Composite Bowman"":1},""The Ottomans"":{""Longswordsman"":1,""Trebuchet"":1,""Pikeman"":1,""Heavy Skirmisher"":1}}"
1514,175,{},1761652561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,Friendly,Friendly,Land,Counterattack,1,Bursa,14,5,37,30,23261,0,1188,"[1247,-1531,1172,1039,1032]","{""The Ottomans"":{""Scout"":1}}"
1515,175,{},1761652561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904,Friendly,Friendly,Land,Counterattack,14,Konya,3,18,13,24,14705,0,0,"[-1904,-2108,2108,-1033]","{""The Ottomans"":{""Knight"":1}}"
1516,175,{},1761652561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514,Friendly,Friendly,Land,Counterattack,24,Gaziantep,6,25,18,3,54725,0,0,"[2676,-2514,-2108,1037,100011]","{""The Ottomans"":{""Crossbowman"":2,""Pikeman"":1}}"
1517,175,{},1761652561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676,Friendly,Friendly,Land,Counterattack,14,Diyarbakir,3,28,31,24,17752,0,0,"[2108,-2676,2514,100011,-100014]","{""The Ottomans"":{""Crossbowman"":1}}"
1518,175,{},1761652561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100011,Neutral,No Units,Land,Exploit Flanks,14,,7,31,10,3,0,0,0,"[2676,-100014,2514,1037,1038]","{""Barbarians"":{""Spearman"":2},""The Ottomans"":{""Longswordsman"":1}}"
1519,175,{},1761652561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2514,Friendly,Friendly,Sea,Counterattack,0,Gaziantep,6,22,10,8,48305,0,0,"[-2108,2514,-1904,-1033,1033,-1037,1037]","{""The Ottomans"":{""Liburna"":3}}"
1520,175,{},1761652561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1040,Neutral,Friendly,Sea,Exploit Flanks,0,Geneva,2,3,35,10,19923,0,4044,"[-1179,1040,-100000,-1247,-100003]","{""City-State Geneva"":{""Trireme"":2}}"
1521,175,{},1761652561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1033,Neutral,Friendly,Sea,Attrition,0,Ormus,8,18,14,8,40000,0,8381,"[-1904,1904,-1029,-2514,1033,-1037,-1991,-1256,1991,1256]","{""City-State Ormus"":{""Trireme"":1,""Liburna"":1}}"
1522,175,{},1761652561,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1037,Neutral,Friendly,Sea,Attrition,0,Lhasa,10,23,6,30,42018,0,5266,"[-2514,-1033,1037,-1991,1991]","{""City-State Lhasa"":{""Galleass"":1}}"
